,Unnamed: 0,titulo,portal,sentiment
1552,1552,Visto a refugiados sírios é prorrogado no Brasil,SoNoticiaBoa,pos
1553,1553,Pedreiro que pedalava 42 km se forma em direito,SoNoticiaBoa,pos
1554,1554,Idosa na olimpíada de matemática: voltou a estudar,SoNoticiaBoa,pos
1555,1555,Ex-menino de rua passa em 5 concursos: está no STF,SoNoticiaBoa,pos
1556,1556,Filho de pedreiro e catadora faz homenagem aos pais,SoNoticiaBoa,pos
1557,1557,Brasileira vence concurso e vai ao Vale do Silício,SoNoticiaBoa,pos
1558,1558,1º detento tem diploma universitário na cadeia: SP,SoNoticiaBoa,pos
1559,1559,Penitenciárias terão ensino médio: é lei,SoNoticiaBoa,pos
1560,1560,Alunos de escola pública criam microscópio artesanal,SoNoticiaBoa,pos
1561,1561,Filho de costureira passa em 8 universidades,SoNoticiaBoa,pos
1562,1562,Professora é a 1ª surda a defender doutorado em SP,SoNoticiaBoa,pos
1563,1563,Ex-vendedor de cocadas fez 5 faculdades,SoNoticiaBoa,pos
1564,1564,Modelo trans brasileira: beleza sem preconceito,SoNoticiaBoa,pos
1565,1565,Domésticos já podem pedir seguro-desemprego,SoNoticiaBoa,pos
1566,1566,Brasília tem melhor qualidade de vida do Brasil,SoNoticiaBoa,pos
1567,1567,4 formas de conseguir visto para viver nos EUA,SoNoticiaBoa,pos
1568,1568,Justiça vai a casa de idosa conceder aposentadoria,SoNoticiaBoa,pos
1569,1569,Cinegrafistas e fotógrafos: aposentar após 30 anos,SoNoticiaBoa,pos
1570,1570,Biblioteca muda rotina de jovens infratores,SoNoticiaBoa,pos
1571,1571,Satélite brasileiro chega à estação internacional,SoNoticiaBoa,pos
1572,1572,Dilma manda pagar 1ª parcela do 13º na íntegra,SoNoticiaBoa,pos
1573,1573,Brasileiro da periferia vai estudar música na Áustria,SoNoticiaBoa,pos
1574,1574,Ibirapuera: eleito o melhor parque do mundo,SoNoticiaBoa,pos
1575,1575,Mãe e filho estudam na mesma classe: 7º ano,SoNoticiaBoa,pos
1576,1576,Protesto derruba 13º salário de políticos: povo unido,SoNoticiaBoa,pos
1577,1577,Brasil fatura 4 medalhas no 1º dia do ParaPan,SoNoticiaBoa,pos
1578,1578,Petrobras já recuperou R$ 300 milhões desviados,SoNoticiaBoa,pos
1579,1579,Ciclista supera angioplastia na viagem e cruza o Brasil,SoNoticiaBoa,pos
1580,1580,Brasil atinge meta do milênio: reduz pobreza e fome,SoNoticiaBoa,pos
1581,1581,5 brasileiros ganham concurso de redação da ONU,SoNoticiaBoa,pos
1582,1582,Brasil é ouro na Olimpíada de Matemática,SoNoticiaBoa,pos
1583,1583,"Idosa proibida de ir à escola, agora aprende escrever",SoNoticiaBoa,pos
1584,1584,Vereadores cortam regalias e os próprios salários,SoNoticiaBoa,pos
1585,1585,Pressão popular faz políticos baixarem seus salários,SoNoticiaBoa,pos
1586,1586,Brasil traz 6 medalhas da Olimpíada de Matemática,SoNoticiaBoa,pos
1587,1587,Rádio é o veículo preferido dos brasileiros,SoNoticiaBoa,pos
1588,1588,Clarice Lispector terá estátua no Rio: homenagem,SoNoticiaBoa,pos
1589,1589,Brasil tem 2 museus entre os 25 melhores do mundo,SoNoticiaBoa,pos
1590,1590,Trigêmeas sem internet são ouro em matemática,SoNoticiaBoa,pos
1591,1591,Brasileiro é premiado nos EUA por remédio contra gripe,SoNoticiaBoa,pos
1592,1592,Brasileira é finalista de olimpíada de engenharia nuclear,SoNoticiaBoa,pos
1593,1593,Matar policial agora é crime hediondo no Brasil,SoNoticiaBoa,pos
1594,1594,Esmeralda levada do Brasil é bloqueada nos EUA,SoNoticiaBoa,pos
1595,1595,Plano para conter desemprego. É bom?,SoNoticiaBoa,pos
1596,1596,Nova lei protege portadores de deficiência,SoNoticiaBoa,pos
1597,1597,Festival de Inverno resgata raízes e atrai jovens,SoNoticiaBoa,pos
1598,1598,"Estacionou em vaga de deficiente, teve surpresa",SoNoticiaBoa,pos
1599,1599,"Ônibus terão tomada, Wi-Fi e ar condicionado",SoNoticiaBoa,pos
1600,1600,Ex-favelado brasileiro vira doutor nos EUA,SoNoticiaBoa,pos
1601,1601,"Aprenda Libras de graça, no seu computador",SoNoticiaBoa,pos
1602,1602,5 universidades brasileiras entre as 10 melhores da AL,SoNoticiaBoa,pos
1603,1603,Educação pode fazer PIB do Brasil crescer 7 vezes,SoNoticiaBoa,pos
1604,1604,Nova educação: alunos vão escolher matérias,SoNoticiaBoa,pos
1605,1605,Catadora de lixo passa em direito: será advogada,SoNoticiaBoa,pos
1606,1606,Brasileira é eleita Miss Teen Mundial,SoNoticiaBoa,pos
1607,1607,Direitos das domésticas são sancionados por Dilma,SoNoticiaBoa,pos
1608,1608,Cai o número de fumantes no Brasil: 30% em 9 anos,SoNoticiaBoa,pos
1609,1609,Brasil zera imposto para importar camisinha,SoNoticiaBoa,pos
1610,1610,Morador de rua passa em 1° em concurso público,SoNoticiaBoa,pos
1611,1611,Vendedor de bombom se formou: já é médico,SoNoticiaBoa,pos
1612,1612,Papa Francisco poderá visitar Brasília,SoNoticiaBoa,pos
1613,1613,Brasil prorroga vacinação contra a gripe,SoNoticiaBoa,pos
1614,1614,Nenhuma morte: homicídio zero há 60 dias,SoNoticiaBoa,pos
1615,1615,Concursos com salários de R$ 3 mil a R$ 30 mil,SoNoticiaBoa,pos
1616,1616,R$ 157 mi roubados sao devolvidos à Petrobras,SoNoticiaBoa,pos
1617,1617,Ex-borracheiro vira juiz federal: estudava no ônibus,SoNoticiaBoa,pos
1618,1618,Funcionários do BB vão trabalhar em casa,SoNoticiaBoa,pos
1619,1619,Brasil sobe no ranking dos países mais felizes,SoNoticiaBoa,pos
1620,1620,Harvard em SP: seleção para brasileiros,SoNoticiaBoa,pos
1621,1621,Ianomâmis podem curar nossas doenças: fortes,SoNoticiaBoa,pos
1622,1622,Do lixão ao doutorado: a vitória de Dorival,SoNoticiaBoa,pos
1623,1623,USP: 29 cursos entre os 100 melhores do mundo,SoNoticiaBoa,pos
1624,1624,Matar cão ou gato dará 3 anos de cadeia,SoNoticiaBoa,pos
1625,1625,Se formou aos 73 anos: aplaudido de pé,SoNoticiaBoa,pos
1626,1626,Brasileiro passa em 5 mestrados e escolhe Harvard,SoNoticiaBoa,pos
1627,1627,Vigilante fez doutorado estudando de madrugada,SoNoticiaBoa,pos
1628,1628,Educação pública inovadora: sem provas,SoNoticiaBoa,pos
1629,1629,Brasil lidera redução da pobreza extrema,SoNoticiaBoa,pos
1630,1630,Brasileira cria solução para crise hídrica: Nasa,SoNoticiaBoa,pos
1631,1631,10 melhores cidades pequenas pra se viver,SoNoticiaBoa,pos
1632,1632,"Em vez de carnaval, ar condicionado em escolas",SoNoticiaBoa,pos
1633,1633,Universidade forma primeira turma de índios,SoNoticiaBoa,pos
1634,1634,Prefeito corta próprio salário pela metade,SoNoticiaBoa,pos
1635,1635,Encontro histórico: presidentes de Cuba e EUA,SoNoticiaBoa,pos
1636,1636,Baiana passa em 9 universidades americanas,SoNoticiaBoa,pos
1637,1637,Prêmio Fundação BB abre inscrições: R$ 600 mil,SoNoticiaBoa,pos
1638,1638,Famosos entram na campanha: #aHomofobiaÉ,SoNoticiaBoa,pos
1639,1639,Jovem com Down realiza sonho: universidade,SoNoticiaBoa,pos
1640,1640,Brasileira é homenageada entre 54 notáveis,SoNoticiaBoa,pos
1641,1641,STF decide: casal homoafetivo pode adotar filho,SoNoticiaBoa,pos
1642,1642,Impedir mãe de amamentar na rua dará multa,SoNoticiaBoa,pos
1643,1643,Aprovado no MIT e Stanford é do Capão Redondo,SoNoticiaBoa,pos
1644,1644,2 Cientistas do Brasil ganham prêmio em Paris,SoNoticiaBoa,pos
1645,1645,Bisavó de 91 anos entra na universidade,SoNoticiaBoa,pos
1646,1646,Liberado animal pequeno na cabine do avião,SoNoticiaBoa,pos
1647,1647,Ciclistas nus pedem respeito no trânsito,SoNoticiaBoa,pos
1648,1648,Direitos LGBT estão garantidos no Brasil,SoNoticiaBoa,pos
1649,1649,Lei do feminicídio é sancionada: valendo!,SoNoticiaBoa,pos
1650,1650,Miss DF vira juíza: bonita e inteligente,SoNoticiaBoa,pos
1651,1651,"Veja o Cristo Redentor de perto, em 3D",SoNoticiaBoa,pos
1652,1652,Passagens para esposas: Câmara cancela,SoNoticiaBoa,pos
1653,1653,Sarados de sunga contra aumento da gasolina,SoNoticiaBoa,pos
1654,1654,Livros do lixo: Jovem passa em 1º no IFRN,SoNoticiaBoa,pos
1655,1655,Aprovado crime para venda de bebida a menor,SoNoticiaBoa,pos
1656,1656,Ligar de fixo para celular está mais barato,SoNoticiaBoa,pos
1657,1657,Praia de Noronha eleita melhor do mundo,SoNoticiaBoa,pos
1658,1658,1º indígena Umutina faz mestrado: festa,SoNoticiaBoa,pos
1659,1659,"Trem, metrô e ônibus de graça para estudantes",SoNoticiaBoa,pos
1660,1660,Drone vai buscar civilizações antigas no AM,SoNoticiaBoa,pos
1661,1661,Dicas: ele passou em 4 faculdades de medicina,SoNoticiaBoa,pos
1662,1662,Brasileiro está no mundial de Saltos em Penhasco,SoNoticiaBoa,pos
1663,1663,Mulher com Down assume cargo em secretaria,SoNoticiaBoa,pos
1664,1664,Balé de gêmeos brasileiros: em Londres,SoNoticiaBoa,pos
1665,1665,USP: 1º lugar em medicina fez escola pública,SoNoticiaBoa,pos
1666,1666,Sai lista de feriados oficiais do Brasil,SoNoticiaBoa,pos
1667,1667,1ª em medicina largou Whatsapp e Face,SoNoticiaBoa,pos
1668,1668,Aluno de 13 anos passa na universidade,SoNoticiaBoa,pos
1669,1669,Menina de 14 também passa na universidade,SoNoticiaBoa,pos
1670,1670,Desemprego é o menor da história no Brasil,SoNoticiaBoa,pos
1671,1671,Justiça autoriza aluno de 14 anos a cursar medicina,SoNoticiaBoa,pos
1672,1672,Aluno de 14 passa em medicina na federal,SoNoticiaBoa,pos
1673,1673,Cresce a participação de mulheres nas política,SoNoticiaBoa,pos
1674,1674,Ex-ginasta Laís Souza consegue pensão vitalícia,SoNoticiaBoa,pos
1675,1675,Whatsapp salva casal durante assalto,SoNoticiaBoa,pos
1676,1676,Salário mínimo subiu para R$ 788,SoNoticiaBoa,pos
1677,1677,Retrô Brasil: melhores notícias de 2014,SoNoticiaBoa,pos
1678,1678,Guarda compartilhada dos filhos: é lei,SoNoticiaBoa,pos
1679,1679,Tom e Vinícius: mascotes das Olimpíadas 2016,SoNoticiaBoa,pos
1680,1680,Brasileiros vão para olimpíada na Índia,SoNoticiaBoa,pos
1681,1681,Portal reúne Memórias da Ditadura: história,SoNoticiaBoa,pos
1682,1682,Salário mínimo subirá para R$ 905 em SP,SoNoticiaBoa,pos
1683,1683,"Sobe expectativa de vida no Brasil: 74,9 anos",SoNoticiaBoa,pos
1684,1684,Filhos: guarda compartilhada será automática,SoNoticiaBoa,pos
1685,1685,Capoeira é Patrimônio da Humanidade,SoNoticiaBoa,pos
1686,1686,Desigualdade social diminui no Brasil,SoNoticiaBoa,pos
1687,1687,Alunos vencem concurso na França: €100 mil,SoNoticiaBoa,pos
1688,1688,Grávidas terão vacina contra Coqueluche: SUS,SoNoticiaBoa,pos
1689,1689,"Twitter, Face, Apple e Google abrem vagas",SoNoticiaBoa,pos
1690,1690,Mega da Virada começou: R$ 240 milhões,SoNoticiaBoa,pos
1691,1691,Bolsistas do Prouni têm nota melhor no Enade,SoNoticiaBoa,pos
1692,1692,Pedreiro pedala 42 km: terminar a faculdade,SoNoticiaBoa,pos
1693,1693,"Ameríndios do Brasil visita aldeia Bororo, MT",SoNoticiaBoa,pos
1694,1694,Brasil sai do mapa mundial da fome: FAO,SoNoticiaBoa,pos
1695,1695,Alunas brasileiras reconhecidas em Harvard,SoNoticiaBoa,pos
1696,1696,Universidade de Columbia terá pós no Brasil,SoNoticiaBoa,pos
1697,1697,Lei seca reduz em 45% bêbados ao volante,SoNoticiaBoa,pos
1698,1698,Garis estudam com livros dos filhos: Enem,SoNoticiaBoa,pos
1699,1699,Horário de verão: dicas para se adaptar logo,SoNoticiaBoa,pos
1700,1700,Londres abre vagas para alunos do Brasil,SoNoticiaBoa,pos
1701,1701,Veja apuração do TSE no smartphone,SoNoticiaBoa,pos
1702,1702,Brasileira revoluciona física: tirou foto quântica,SoNoticiaBoa,pos
1703,1703,Crianças pobres estão mais altas no Brasil: comida,SoNoticiaBoa,pos
1704,1704,Menos analfabetos: a taxa caiu no Brasil,SoNoticiaBoa,pos
1705,1705,Como se escreve tal palavra? Aplicativo ensina,SoNoticiaBoa,pos
1706,1706,"Pobreza crônica cai para 1,6% no Brasil",SoNoticiaBoa,pos
1707,1707,Governo quer salário mínimo de R$ 788 em 2015,SoNoticiaBoa,pos
1708,1708,Ex-usuário de crack se recupera e vira modelo: Lugoli,SoNoticiaBoa,pos
1709,1709,Brasil conquista medalha inédita na astronomia,SoNoticiaBoa,pos
1710,1710,46 concursos: salários de até R$ 23 mil,SoNoticiaBoa,pos
1711,1711,Brasileiro ganha o ‘Nobel’ de Matemática,SoNoticiaBoa,pos
1712,1712,18 melhores universidades do Brasil,SoNoticiaBoa,pos
1713,1713,Aposentado: 13º é antecipado. 50% em agosto,SoNoticiaBoa,pos
1714,1714,Da favela à Forbes: rapaz inspira jovens,SoNoticiaBoa,pos
1715,1715,Ex-merendeira vai fazer mestrado: chef,SoNoticiaBoa,pos
1716,1716,Lavador de carros será advogado: passou na OAB,SoNoticiaBoa,pos
1717,1717,Idosa de 97 anos se forma em direito: vitória!,SoNoticiaBoa,pos
1718,1718,Passou em 5 universidades dos EUA: 19 anos,SoNoticiaBoa,pos
1719,1719,Escolas públicas: mesa adaptada para deficientes,SoNoticiaBoa,pos
1720,1720,5 medalhas na Olimpíada de Matemática,SoNoticiaBoa,pos
1721,1721,95% dos turistas da Copa querem voltar,SoNoticiaBoa,pos
1722,1722,Estrangeiros: Brasil tem 10 exemplos para exportar,SoNoticiaBoa,pos
1723,1723,Neymar manda mensagens para Seleção e torcida,SoNoticiaBoa,pos
1724,1724,#ForçaNeymar: seleção promete hexa para o amigo,SoNoticiaBoa,pos
1725,1725,6 brasileiros na olimpíada de matemática na África,SoNoticiaBoa,pos
1726,1726,Adiado aumento do IPI para carros e móveis,SoNoticiaBoa,pos
1727,1727,Metrô de SP é eleito um dos 10 melhores do mundo,SoNoticiaBoa,pos
1728,1728,É lei: Brasil vai investir 10% do PIB na educação,SoNoticiaBoa,pos
1729,1729,Teste da linguinha: obrigatório para bebês,SoNoticiaBoa,pos
1730,1730,Gênio passa em 5 universidades dos EUA: e escolhe…,SoNoticiaBoa,pos
1731,1731,Adotar cão abandonado dá desconto no IPTU,SoNoticiaBoa,pos
1732,1732,Ligar para outra operadora vai ficar mais barato,SoNoticiaBoa,pos
1733,1733,Primeiro condomínio exclusivo: idosos,SoNoticiaBoa,pos
1734,1734,Tartaruga do Projeto Tamar prevê vitória do Brasil na estreia,SoNoticiaBoa,pos
1735,1735,Ex-catador de lixo se forma em medicina,SoNoticiaBoa,pos
1736,1736,Vídeos padrão FIFA:  6 cidades-sede da Copa,SoNoticiaBoa,pos
1737,1737,Vídeos padrão FIFA: outras 6 cidades-sede da Copa,SoNoticiaBoa,pos
1738,1738,Animais não podem ser usados em testes: primeira vitória,SoNoticiaBoa,pos
1739,1739,Trabalho escravo levará à perda de terras no Brasil,SoNoticiaBoa,pos
1740,1740,Lei da Palmada só depende de Dilma: Senado aprovou,SoNoticiaBoa,pos
1741,1741,"Brasil terá que investir 10% do PIB em educação, aprova Câmara",SoNoticiaBoa,pos
1742,1742,Discriminar portador de HIV/Aids agora é crime: 4 anos de cadeia,SoNoticiaBoa,pos
1743,1743,Menos poluição: diesel brasileiro terá mais biodiesel na mistura,SoNoticiaBoa,pos
1744,1744,Cai resistência para adotar de criança negra no Brasil,SoNoticiaBoa,pos
1745,1745,Estádio Mané Garrincha é escolhido o mais bonito do Brasil,SoNoticiaBoa,pos
1746,1746,"9,5 milhões se inscrevem para Enem: brasileiro quer estudar",SoNoticiaBoa,pos
1747,1747,Ferrovia Norte-Sul ganha mais 800 km: de Goiás ao Maranhão,SoNoticiaBoa,pos
1748,1748,Brasil reduz mortalidade infantil antes da meta de 2015 da ONU,SoNoticiaBoa,pos
1749,1749,Primeira repórter Down do Brasil é reconhecida pelo RankBrasil,SoNoticiaBoa,pos
1750,1750,Lei que proíbe bater nos filhos passa pela CCJ da Câmara,SoNoticiaBoa,pos
1751,1751,É lei: exploração sexual de menores vira crime hediondo no Brasil,SoNoticiaBoa,pos
1752,1752,"Florianópolis, cidade das pessoas mais bonitas do mundo: The Sun",SoNoticiaBoa,pos
1753,1753,Senado anuncia corte nos supersalários dos servidores,SoNoticiaBoa,pos
1754,1754,Explorar menores sexualmente vira crime hediondo no Brasil,SoNoticiaBoa,pos
1755,1755,Tropeça lobby dos planos de saúde para derrubar multas altas,SoNoticiaBoa,pos
1756,1756,Território Livre do Analfabetismo: DF ganha prêmio do governo,SoNoticiaBoa,pos
1757,1757,Recompensa: até R$ 50 mil para quem denunciar bandidos em SP,SoNoticiaBoa,pos
1758,1758,Dilma contraria planos do PT e diz que não vai controlar...,SoNoticiaBoa,pos
1759,1759,Governo corrige tabela do imposto de renda e aumenta bolsa família,SoNoticiaBoa,pos
1760,1760,"Gênio brasileiro, de 19 anos, passa em 4 universidade dos EUA",SoNoticiaBoa,pos
1761,1761,CãoMinhada derruba lei contra a liberdade de cães em parques,SoNoticiaBoa,pos
1762,1762,Dilma sanciona o Marco Civil da Internet: privacidade na rede,SoNoticiaBoa,pos
1763,1763,"Água: economia dá desconto. Gasto maior paga multa, em SP",SoNoticiaBoa,pos
1764,1764,"Parabéns Brasília, 54 anos! Maus políticos passam, você fica",SoNoticiaBoa,pos
1765,1765,Justiça dá licença maternidade a casal homoafetivo: trigêmeos,SoNoticiaBoa,pos
1766,1766,Salário mínimo deve subir para 779 reais,SoNoticiaBoa,pos
1767,1767,Cabra brasileira dará leite que evita doença rara: clonada,SoNoticiaBoa,pos
1768,1768,"30 dias de férias é pouco. Brasileiro quer mais, diz pesquisa",SoNoticiaBoa,pos
1769,1769,10 cidades mais baratas pra viajar no Brasil,SoNoticiaBoa,pos
1770,1770,100% dos alunos especiais estão na escola: cidade comemora,SoNoticiaBoa,pos
1771,1771,Amor à primeira vista: acidente termina em pedido de casamento,SoNoticiaBoa,pos
1772,1772,Praia brasileira é eleita a mais bonita do mundo,SoNoticiaBoa,pos
1773,1773,Emprego: Brasil abre 260 mil vagas em fevereiro. Número dobrou!,SoNoticiaBoa,pos
1774,1774,FGTS pode ser usado para pagar pensão alimentícia: justiça,SoNoticiaBoa,pos
1775,1775,"Happy #WeAreCuritiba, moda mundial chega ao Brasil",SoNoticiaBoa,pos
1776,1776,Brasileiros bilionários: número sobe de 46 para 65 na Forbes,SoNoticiaBoa,pos
1777,1777,Ligações de telefone fixo para celular ficarão mais baratas,SoNoticiaBoa,pos
1778,1778,Melhores jornalistas do ano: Troféu Mulher Imprensa,SoNoticiaBoa,pos
1779,1779,"Surfista de 72 anos troca artrose, pelas ondas",SoNoticiaBoa,pos
1780,1780,Brasilienses protestaram contra a crueldade com animais,SoNoticiaBoa,pos
1781,1781,Voto aberto funcionou: Câmara cassou Natan Donadon,SoNoticiaBoa,pos
1782,1782,Terno e gravata são suspensos no Tribunal de Justiça de SP:...,SoNoticiaBoa,pos
1783,1783,Rapaz de 28 anos venceu o câncer 5 vezes! Ele não...,SoNoticiaBoa,pos
1784,1784,Atrizes gordinhas protestam contra o preconceito na praia,SoNoticiaBoa,pos
1785,1785,Rua mais bonita do mundo fica no Brasil,SoNoticiaBoa,pos
1786,1786,"Brasil tem a menor taxa de desemprego da história, diz IBGE",SoNoticiaBoa,pos
1787,1787,"Bonito, no MS,  é finalista de prêmio internacional de turismo",SoNoticiaBoa,pos
1788,1788,"Brasil tem 10 lições para ensinar ao mundo, diz site americano",SoNoticiaBoa,pos
1789,1789,"São Paulo dá casa, comida e trabalho para acabar com Cracolândia",SoNoticiaBoa,pos
1790,1790,Uma das ganhadoras da Mega é mãe de 10 e muito...,SoNoticiaBoa,pos
1791,1791,Feriados prolongados de 2014: Programe-se já!,SoNoticiaBoa,pos
1792,1792,As 10 melhores notícias boas do ano: Brasil 2013,SoNoticiaBoa,pos
1793,1793,FGTS: depósitos dos últimos 25 anos estão na internet,SoNoticiaBoa,pos
1794,1794,"JK foi assassinado, não foi acidente: a verdade 40 anos depois",SoNoticiaBoa,pos
1795,1795,Acabou o voto secreto para cassar deputados e senadores: Viva!,SoNoticiaBoa,pos
1796,1796,Escolas são  proibidas de cobrar itens coletivos do material escolar,SoNoticiaBoa,pos
1797,1797,Cristo Redentor está lilás: combate à violência contra a mulher,SoNoticiaBoa,pos
1798,1798,Congresso anula sessão que depôs Jango em 64: resgate histórico,SoNoticiaBoa,pos
